DEC;.  6 13
DEB;EXP-HYDRO;EXPORT DE DONNEES A PARTIR DE LA BANQUE HYDRO;20180703;BANQUE HYDRO;1997-1;
950;K5400920;Le Cher à Saint-Amand-Montrond;155.000;3490.000;3490.000;430;DREAL Centre;515;
921;1;20180703;K5400920;K5400920;QTFIX;20150930;00:00;20180301;00:00;1;m3/s;
922;1;K5400920;20150930;00:00;2.340;9;
922;1;K5400920;20150930;01:00;2.330;9;
922;1;K5400920;20150930;02:00;2.270;9;
922;1;K5400920;20150930;03:00;2.190;9;
922;1;K5400920;20150930;04:00;2.130;9;
922;1;K5400920;20150930;05:00;2.110;9;
922;1;K5400920;20150930;06:00;2.060;9;
922;1;K5400920;20150930;07:00;2.000;9;
922;1;K5400920;20150930;08:00;1.990;9;
922;1;K5400920;20150930;09:00;1.980;9;
922;1;K5400920;20150930;10:00;1.980;9;
922;1;K5400920;20150930;11:00;1.980;9;
922;1;K5400920;20150930;12:00;1.980;9;
922;1;K5400920;20150930;13:00;1.970;9;
922;1;K5400920;20150930;14:00;1.970;9;
922;1;K5400920;20150930;15:00;1.970;9;
922;1;K5400920;20150930;16:00;1.960;9;
922;1;K5400920;20150930;17:00;1.950;9;
922;1;K5400920;20150930;18:00;1.940;9;
922;1;K5400920;20150930;19:00;1.920;9;
922;1;K5400920;20150930;20:00;1.920;9;
922;1;K5400920;20150930;21:00;1.920;9;
922;1;K5400920;20150930;22:00;1.920;9;
922;1;K5400920;20150930;23:00;1.930;9;
922;1;K5400920;20151001;00:00;1.930;9;
922;1;K5400920;20151001;01:00;1.940;9;
922;1;K5400920;20151001;02:00;1.950;9;
922;1;K5400920;20151001;03:00;1.960;9;
922;1;K5400920;20151001;04:00;1.960;9;
922;1;K5400920;20151001;05:00;1.960;9;
922;1;K5400920;20151001;06:00;1.960;9;
922;1;K5400920;20151001;07:00;1.960;9;
922;1;K5400920;20151001;08:00;1.960;9;
922;1;K5400920;20151001;09:00;1.950;9;
922;1;K5400920;20151001;10:00;1.950;9;
922;1;K5400920;20151001;11:00;1.940;9;
922;1;K5400920;20151001;12:00;1.930;9;
922;1;K5400920;20151001;13:00;1.920;9;
922;1;K5400920;20151001;14:00;1.920;9;
922;1;K5400920;20151001;15:00;1.910;9;
922;1;K5400920;20151001;16:00;1.900;9;
922;1;K5400920;20151001;17:00;1.890;9;
922;1;K5400920;20151001;18:00;1.890;9;
922;1;K5400920;20151001;19:00;1.880;9;
922;1;K5400920;20151001;20:00;1.870;9;
922;1;K5400920;20151001;21:00;1.860;9;
922;1;K5400920;20151001;22:00;1.860;9;
922;1;K5400920;20151001;23:00;1.860;9;
922;1;K5400920;20151002;00:00;1.850;9;
922;1;K5400920;20151002;01:00;1.850;9;
922;1;K5400920;20151002;02:00;1.850;9;
922;1;K5400920;20151002;03:00;1.840;9;
922;1;K5400920;20151002;04:00;1.840;9;
922;1;K5400920;20151002;05:00;1.840;9;
922;1;K5400920;20151002;06:00;1.840;9;
922;1;K5400920;20151002;07:00;1.840;9;
922;1;K5400920;20151002;08:00;1.840;9;
922;1;K5400920;20151002;09:00;1.850;9;
922;1;K5400920;20151002;10:00;1.850;9;
922;1;K5400920;20151002;11:00;1.850;9;
922;1;K5400920;20151002;12:00;1.850;9;
922;1;K5400920;20151002;13:00;1.850;9;
922;1;K5400920;20151002;14:00;1.840;9;
922;1;K5400920;20151002;15:00;1.840;9;
922;1;K5400920;20151002;16:00;1.840;9;
922;1;K5400920;20151002;17:00;1.830;9;
922;1;K5400920;20151002;18:00;1.830;9;
922;1;K5400920;20151002;19:00;1.830;9;
922;1;K5400920;20151002;20:00;1.830;9;
922;1;K5400920;20151002;21:00;1.830;9;
922;1;K5400920;20151002;22:00;1.830;9;
922;1;K5400920;20151002;23:00;1.830;9;
